Zip	City	State	Latitude	Longitude
Brookport	Brookport	IL	37.140282	-88.58186
Mokena	Mokena	IL	41.536782	-87.88582
Tamaroa	Tamaroa	IL	38.127516	-89.22926
Manteno	Manteno	IL	41.250408	-87.85125
National Stock Yards	National Stock Yards	IL	38.6516	-90.163909
Carol Stream	Carol Stream	IL	41.839679	-88.088716
Waukegan	Waukegan	IL	42.322814	-87.610053
Darien	Darien	IL	41.745623	-87.98108
Green Valley	Green Valley	IL	40.40943	-89.65687
Addieville	Addieville	IL	38.377193	-89.55998
Glencoe	Glencoe	IL	42.130976	-87.76252
Hebron	Hebron	IL	42.468318	-88.43125
Nachusa	Nachusa	IL	41.830896	-89.39613
Scheller	Scheller	IL	38.164136	-89.11908
Bellwood	Bellwood	IL	41.882924	-87.87642
Schiller Park	Schiller Park	IL	41.95683	-87.87193
Normal	Normal	IL	40.51032	-88.99803
Ellery	Ellery	IL	38.361654	-88.16484
Cortland	Cortland	IL	41.921121	-88.6899
Joliet	Joliet	IL	41.50798	-88.10553
Kinsman	Kinsman	IL	41.168761	-88.55792
Elizabeth	Elizabeth	IL	42.298773	-90.17778
Winslow	Winslow	IL	42.475078	-89.81607
Chatham	Chatham	IL	39.676558	-89.69902
Kaneville	Kaneville	IL	41.936977	-88.420178
Calumet City	Calumet City	IL	41.614188	-87.54638
Hurst	Hurst	IL	37.835684	-89.14346
Mount Erie	Mount Erie	IL	38.48679	-88.21636
Poplar Grove	Poplar Grove	IL	42.364394	-88.84665
Waggoner	Waggoner	IL	39.370091	-89.67132
Cicero	Cicero	IL	41.844382	-87.7599
Rock Island	Rock Island	IL	41.4903	-90.56956
Chicago	Chicago	IL	41.776633	-87.66854
Chicago	Chicago	IL	41.940832	-87.65852
Astoria	Astoria	IL	40.234249	-90.32941
Richland	Richland	IL	40.928331	-89.348163
Hutsonville	Hutsonville	IL	39.113033	-87.67563
Peoria	Peoria	IL	40.689637	-89.592597
Ashland	Ashland	IL	39.891861	-90.03125
Ridott	Ridott	IL	42.298218	-89.47652
Ashton	Ashton	IL	41.865034	-89.21536
Cherry	Cherry	IL	41.4276	-89.21243
Saint Charles	Saint Charles	IL	41.944577	-88.38326
Oak Brook	Oak Brook	IL	41.837716	-87.96041
Chicago	Chicago	IL	41.945681	-87.7048
Chicago	Chicago	IL	41.811929	-87.68732
Rossville	Rossville	IL	40.372447	-87.6603
Highland	Highland	IL	38.752017	-89.67478
Mount Carmel	Mount Carmel	IL	38.415676	-87.81077
Long Grove	Long Grove	IL	42.198674	-88.041875
Cedarville	Cedarville	IL	42.375078	-89.63382
Fulton	Fulton	IL	41.863049	-90.14524
Forsyth	Forsyth	IL	39.925806	-88.95928
Chicago	Chicago	IL	41.695434	-87.62255
Barnhill	Barnhill	IL	38.268959	-88.34267
Milan	Milan	IL	41.426583	-90.57639
Fiatt	Fiatt	IL	40.449305	-90.161761
Roodhouse	Roodhouse	IL	39.481469	-90.33999
Nashville	Nashville	IL	38.346578	-89.38453
Wonder Lake	Wonder Lake	IL	42.384504	-88.3495
Rosiclare	Rosiclare	IL	37.426076	-88.34815
Henderson	Henderson	IL	41.02572	-90.35566
Tovey	Tovey	IL	39.588585	-89.44945
Galena	Galena	IL	42.400744	-90.39738
Standard City	Standard City	IL	39.350726	-89.78689
Chicago	Chicago	IL	41.850532	-87.6699
Chicago	Chicago	IL	41.819833	-87.61269
Georgetown	Georgetown	IL	39.97412	-87.63138
Piper City	Piper City	IL	40.779834	-88.18012
Chambersburg	Chambersburg	IL	39.817702	-90.66923
Niles	Niles	IL	42.032379	-87.81563
Mchenry	Mchenry	IL	42.348406	-88.24769
Streator	Streator	IL	41.129482	-88.83666
Mozier	Mozier	IL	39.328077	-90.76896
Chicago	Chicago	IL	41.811929	-87.68732
Lomax	Lomax	IL	40.685436	-91.05207
Fidelity	Fidelity	IL	39.155608	-90.1649
Chicago	Chicago	IL	41.922682	-87.65432
Savoy	Savoy	IL	40.061694	-88.25023
Creve Coeur	Creve Coeur	IL	40.643846	-89.59908
Wellington	Wellington	IL	40.543697	-87.66475
Parkersburg	Parkersburg	IL	38.588301	-88.03692
Springfield	Springfield	IL	39.80095	-89.64999
Rockford	Rockford	IL	42.303365	-89.08246
Bloomington	Bloomington	IL	40.459584	-88.96939
Loami	Loami	IL	39.669508	-89.84805
Kell	Kell	IL	38.516025	-88.91954
Kenilworth	Kenilworth	IL	42.088128	-87.716
Tinley Park	Tinley Park	IL	41.5738	-87.80389
Cedar Point	Cedar Point	IL	41.261853	-89.12523
Sumner	Sumner	IL	38.732726	-87.85152
Shumway	Shumway	IL	39.194021	-88.6656
Modoc	Modoc	IL	37.988745	-90.00785
Decatur	Decatur	IL	39.828586	-88.92907
Minooka	Minooka	IL	41.473553	-88.29167
Buncombe	Buncombe	IL	37.477639	-89.02992
McLean	McLean	IL	40.321811	-89.15864
Dieterich	Dieterich	IL	39.01077	-88.428
Springfield	Springfield	IL	39.749457	-89.606017
Neponset	Neponset	IL	41.280262	-89.79442
Patterson	Patterson	IL	39.477337	-90.48002
Red Bud	Red Bud	IL	38.214515	-89.98785
Frankfort Heights	Frankfort Heights	IL	37.994296	-88.941665
Robbins	Robbins	IL	41.642933	-87.70814
Morris	Morris	IL	41.370642	-88.40749
Chicago	Chicago	IL	41.811929	-87.68732
Good Hope	Good Hope	IL	40.579737	-90.64691
Taylorville	Taylorville	IL	39.548928	-89.29692
Noble	Noble	IL	38.696562	-88.23716
Mount Prospect	Mount Prospect	IL	42.065427	-87.93621
New Burnside	New Burnside	IL	37.582136	-88.76394
Walsh	Walsh	IL	38.049616	-89.80775
Dahlgren	Dahlgren	IL	38.190536	-88.62439
Loda	Loda	IL	40.526477	-88.0821
Thawville	Thawville	IL	40.6756	-88.10761
Homer	Homer	IL	40.028716	-87.9576
East Lynn	East Lynn	IL	40.465251	-87.80112
Carol Stream	Carol Stream	IL	41.918578	-88.13688
Libertyville	Libertyville	IL	42.322814	-87.610053
Ashkum	Ashkum	IL	40.883641	-87.9667
Maquon	Maquon	IL	40.776079	-90.1938
Smithfield	Smithfield	IL	40.500643	-90.31576
Equality	Equality	IL	37.726738	-88.372434
Emma	Emma	IL	37.97622	-88.120182
Thomasboro	Thomasboro	IL	40.243692	-88.17296
Saint Jacob	Saint Jacob	IL	38.706847	-89.77739
Beecher City	Beecher City	IL	39.167788	-88.8255
Carbondale	Carbondale	IL	37.707763	-89.19246
New Baden	New Baden	IL	38.520285	-89.6807
Industry	Industry	IL	40.324365	-90.60351
Humboldt	Humboldt	IL	39.59477	-88.34792
El Paso	El Paso	IL	40.731662	-89.03978
Sciota	Sciota	IL	40.581413	-90.7612
Divernon	Divernon	IL	39.568077	-89.65467
Grantsburg	Grantsburg	IL	37.342538	-88.73381
Rockford	Rockford	IL	42.25517	-89.1297
Chillicothe	Chillicothe	IL	40.914377	-89.50654
Ohlman	Ohlman	IL	39.261791	-89.421584
South Pekin	South Pekin	IL	40.49271	-89.65194
Annawan	Annawan	IL	41.412944	-89.92236
Fairbury	Fairbury	IL	40.741158	-88.51546
Bondville	Bondville	IL	40.112616	-88.3708
Kinmundy	Kinmundy	IL	38.768452	-88.82814
New Athens	New Athens	IL	38.318253	-89.88852
Springfield	Springfield	IL	39.749457	-89.606017
Oquawka	Oquawka	IL	40.957929	-90.93608
Oakwood	Oakwood	IL	40.121098	-87.74657
Westchester	Westchester	IL	41.851257	-87.88351
Pontiac	Pontiac	IL	40.884053	-88.63376
Littleton	Littleton	IL	40.249363	-90.66845
Oakley	Oakley	IL	39.869841	-88.81261
Mounds	Mounds	IL	37.119739	-89.20174
Lake Villa	Lake Villa	IL	42.410687	-88.05462
Bath	Bath	IL	40.167991	-90.16313
Urbana	Urbana	IL	40.109647	-88.21246
Villa Grove	Villa Grove	IL	39.858506	-88.15018
Allendale	Allendale	IL	38.528202	-87.72913
Dunfermline	Dunfermline	IL	40.490965	-90.03285
Milton	Milton	IL	39.563599	-90.64813
Olive Branch	Olive Branch	IL	37.159227	-89.34153
Brocton	Brocton	IL	39.706131	-87.91691
Barry	Barry	IL	39.704649	-91.0368
Peoria	Peoria	IL	40.699937	-89.595147
Ashmore	Ashmore	IL	39.529566	-88.03349
Worden	Worden	IL	38.932347	-89.84608
Mount Sterling	Mount Sterling	IL	39.983824	-90.74134
Ohio	Ohio	IL	41.543342	-89.44078
Durand	Durand	IL	42.436585	-89.30394
Standard	Standard	IL	41.25645	-89.17901
Jewett	Jewett	IL	39.190088	-88.2601
New Bedford	New Bedford	IL	41.513879	-89.71842
Flanagan	Flanagan	IL	40.882858	-88.85739
East Saint Louis	East Saint Louis	IL	38.598175	-90.07575
Midlothian	Midlothian	IL	41.631683	-87.73309
Antioch	Antioch	IL	42.46617	-88.09995
Butler	Butler	IL	39.212833	-89.55969
Peoria	Peoria	IL	40.678037	-89.62737
Collison	Collison	IL	40.2159	-87.78418
Davis	Davis	IL	42.440374	-89.40925
Shabbona	Shabbona	IL	41.769322	-88.86858
Danville	Danville	IL	40.175463	-87.6124
Springfield	Springfield	IL	39.749457	-89.606017
Ullin	Ullin	IL	37.272477	-89.17123
East Saint Louis	East Saint Louis	IL	38.59035	-90.13276
Timewell	Timewell	IL	39.983573	-90.8842
Chicago	Chicago	IL	41.875882	-87.65114
Lanark	Lanark	IL	42.111421	-89.82436
Belleville	Belleville	IL	38.439983	-89.983521
Lee Center	Lee Center	IL	41.747471	-89.27713
Thebes	Thebes	IL	37.223589	-89.42243
Peotone	Peotone	IL	41.335445	-87.785286
Chicago	Chicago	IL	41.991381	-87.70378
Chicago	Chicago	IL	41.811929	-87.68732
East Dubuque	East Dubuque	IL	42.483971	-90.58945
Carlock	Carlock	IL	40.582108	-89.128871
Atlanta	Atlanta	IL	40.256893	-89.25013
Cairo	Cairo	IL	37.025325	-89.18974
Bement	Bement	IL	39.918042	-88.56139
Jonesboro	Jonesboro	IL	37.42084	-89.31217
Skokie	Skokie	IL	42.033313	-87.75764
Winthrop Harbor	Winthrop Harbor	IL	42.48067	-87.83018
Worth	Worth	IL	41.688827	-87.79265
Ridgway	Ridgway	IL	37.796784	-88.24393
Aurora	Aurora	IL	41.839679	-88.088716
Dow	Dow	IL	38.997296	-90.3405
Golden	Golden	IL	40.112726	-91.02632
Ransom	Ransom	IL	41.169068	-88.6494
Peoria	Peoria	IL	40.642049	-89.67147
Roscoe	Roscoe	IL	42.419097	-89.00407
Champaign	Champaign	IL	40.139946	-88.196102
Palatine	Palatine	IL	42.097976	-88.014072
San Jose	San Jose	IL	40.29916	-89.60101
Onarga	Onarga	IL	40.706634	-87.99624
Sullivan	Sullivan	IL	39.582494	-88.6021
Ingraham	Ingraham	IL	38.835884	-88.33505
Leland	Leland	IL	41.620636	-88.78895
Chicago	Chicago	IL	41.99623	-87.81091
Saint Libory	Saint Libory	IL	38.363228	-89.713921
Nebo	Nebo	IL	39.440654	-90.77809
Naperville	Naperville	IL	41.839679	-88.088716
Chicago	Chicago	IL	41.811929	-87.68732
Saint Anne	Saint Anne	IL	41.045785	-87.68963
Dowell	Dowell	IL	37.940448	-89.24091
Barrington	Barrington	IL	42.160791	-88.15231
Fenton	Fenton	IL	41.738551	-90.06922
Macomb	Macomb	IL	40.456986	-90.6681
Brussels	Brussels	IL	38.968323	-90.58121
Caseyville	Caseyville	IL	38.636749	-90.01763
Berwyn	Berwyn	IL	41.836981	-87.79095
Moweaqua	Moweaqua	IL	39.617542	-89.00559
Streamwood	Streamwood	IL	42.023977	-88.17657
Chicago	Chicago	IL	41.811929	-87.68732
Monticello	Monticello	IL	40.0334	-88.57375
West Union	West Union	IL	39.229885	-87.6664
Troy Grove	Troy Grove	IL	41.466102	-89.07794
Lombard	Lombard	IL	41.875429	-88.01723
Aroma Park	Aroma Park	IL	41.078981	-87.80536
Bloomington	Bloomington	IL	40.477286	-88.99592
Blackstone	Blackstone	IL	41.064946	-88.66836
Newman	Newman	IL	39.802798	-87.99744
Dalzell	Dalzell	IL	41.350864	-89.17366
Woodridge	Woodridge	IL	41.75253	-88.04864
South Beloit	South Beloit	IL	42.484835	-89.02756
Galesburg	Galesburg	IL	40.932207	-90.214412
Ferris	Ferris	IL	40.467994	-91.17125
Fox Lake	Fox Lake	IL	42.409445	-88.17822
Buffalo Grove	Buffalo Grove	IL	42.167638	-87.96393
Franklin Park	Franklin Park	IL	41.93548	-87.87468
Chicago Ridge	Chicago Ridge	IL	41.702482	-87.77869
Hinsdale	Hinsdale	IL	41.839679	-88.088716
Oregon	Oregon	IL	42.00663	-89.33932
Millstadt	Millstadt	IL	38.463718	-90.09831
Hull	Hull	IL	39.709855	-91.22914
Springfield	Springfield	IL	39.852361	-89.541017
Keensburg	Keensburg	IL	38.351613	-87.86464
Ava	Ava	IL	37.871546	-89.50721
Rockford	Rockford	IL	42.325364	-89.170527
Channahon	Channahon	IL	41.439518	-88.20898
Shobonier	Shobonier	IL	38.859515	-89.054
Leaf River	Leaf River	IL	42.139244	-89.3968
River Forest	River Forest	IL	41.893031	-87.81718
Palmer	Palmer	IL	39.465887	-89.39095
Springfield	Springfield	IL	39.819	-89.64379
Solon Mills	Solon Mills	IL	42.442519	-88.276047
Lovejoy	Lovejoy	IL	38.6565	-90.16643
Rock Island	Rock Island	IL	41.466752	-90.58714
Louisville	Louisville	IL	38.806292	-88.48012
Brimfield	Brimfield	IL	40.816162	-89.84131
Blue Island	Blue Island	IL	41.656592	-87.68154
Oak Park	Oak Park	IL	41.811929	-87.68732
Camargo	Camargo	IL	39.783794	-88.13861
Chicago	Chicago	IL	41.809299	-87.7105
Ellis Grove	Ellis Grove	IL	38.011729	-89.89007
Chicago	Chicago	IL	41.880446	-87.63014
Biggsville	Biggsville	IL	40.854865	-90.85925
Warrensburg	Warrensburg	IL	39.940934	-89.06707
Palestine	Palestine	IL	39.006924	-87.6117
Greenfield	Greenfield	IL	39.362285	-90.22147
Cambria	Cambria	IL	37.782057	-89.12184
Belleville	Belleville	IL	38.532311	-89.93996
West Point	West Point	IL	40.233504	-91.19727
Topeka	Topeka	IL	40.340202	-89.90929
Centralia	Centralia	IL	38.523736	-89.1257
Scioto Mills	Scioto Mills	IL	42.355422	-89.667939
Springfield	Springfield	IL	39.848201	-89.536369
Techny	Techny	IL	42.116377	-87.812064
Sherman	Sherman	IL	39.901588	-89.58805
Lee	Lee	IL	40.553989	-90.355505
Elwin	Elwin	IL	39.777583	-88.97972
Campbell Hill	Campbell Hill	IL	37.933269	-89.55501
Naperville	Naperville	IL	41.764779	-88.14579
Bloomington	Bloomington	IL	40.477735	-88.954174
Stone Park	Stone Park	IL	41.90158	-87.88046
Washburn	Washburn	IL	40.920631	-89.29547
Morton Grove	Morton Grove	IL	42.041999	-87.78882
Homewood	Homewood	IL	41.556734	-87.66464
Irvington	Irvington	IL	38.436236	-89.16184
Laura	Laura	IL	40.953365	-89.94259
Dewitt	Dewitt	IL	40.193547	-88.79575
Rushville	Rushville	IL	40.134957	-90.55222
Elliott	Elliott	IL	40.465744	-88.26994
Kewanee	Kewanee	IL	41.247536	-89.92848
Bloomington	Bloomington	IL	40.461431	-88.953015
Shirley	Shirley	IL	40.399689	-89.06088
Herrin	Herrin	IL	37.804014	-89.02702
Decatur	Decatur	IL	39.844086	-88.95327
Springfield	Springfield	IL	39.7715	-89.63612
Waterloo	Waterloo	IL	38.325969	-90.14606
Schaumburg	Schaumburg	IL	42.065827	-88.21399
Karbers Ridge	Karbers Ridge	IL	37.500757	-88.238292
Mount Carroll	Mount Carroll	IL	42.1009	-89.98255
Saint Joseph	Saint Joseph	IL	40.124202	-88.03401
Yorkville	Yorkville	IL	41.631342	-88.43996
Sparland	Sparland	IL	41.036199	-89.48336
Mundelein	Mundelein	IL	42.263623	-88.01172
Peoria	Peoria	IL	40.744179	-89.718401
Sibley	Sibley	IL	40.584937	-88.38028
Roxana	Roxana	IL	38.8494	-90.08536
Montrose	Montrose	IL	39.183055	-88.3404
Christopher	Christopher	IL	37.973175	-89.05291
Trilla	Trilla	IL	39.35239	-88.33275
Chicago	Chicago	IL	41.953256	-87.6629
Ashley	Ashley	IL	38.319427	-89.19145
Freeman Spur	Freeman Spur	IL	37.80308	-89.009201
Carol Stream	Carol Stream	IL	41.839679	-88.088716
Troy	Troy	IL	38.725498	-89.88891
Chestnut	Chestnut	IL	40.05232	-89.18832
Bristol	Bristol	IL	41.706034	-88.41296
Macedonia	Macedonia	IL	38.041978	-88.73257
Springfield	Springfield	IL	39.749457	-89.606017
Peoria	Peoria	IL	40.709237	-89.63633
Alvin	Alvin	IL	40.293159	-87.61401
Pekin	Pekin	IL	40.554538	-89.609951
Cordova	Cordova	IL	41.697188	-90.30177
Springfield	Springfield	IL	39.7778	-89.67982
Palatine	Palatine	IL	42.143819	-88.02546
O Fallon	O Fallon	IL	38.589849	-89.91207
Westmont	Westmont	IL	41.795358	-87.97778
Chana	Chana	IL	41.982993	-89.2128
Matherville	Matherville	IL	41.260255	-90.60587
Granite City	Granite City	IL	38.720938	-90.11431
Herald	Herald	IL	38.073931	-88.142657
Benld	Benld	IL	39.092526	-89.8029
Kirkwood	Kirkwood	IL	40.867285	-90.75759
Milton	Milton	IL	41.878878	-88.134469
Chicago	Chicago	IL	41.777482	-87.71155
Sugar Grove	Sugar Grove	IL	41.779939	-88.45183
Medora	Medora	IL	39.177478	-90.142329
Rockwood	Rockwood	IL	37.845454	-89.66878
Buda	Buda	IL	41.310471	-89.67662
Peoria	Peoria	IL	40.744179	-89.718401
Wadsworth	Wadsworth	IL	42.428187	-87.92935
Malta	Malta	IL	41.933061	-88.88293
Mound City	Mound City	IL	37.08751	-89.16532
Bingham	Bingham	IL	39.11204	-89.2134
Riverdale	Riverdale	IL	41.649717	-87.63292
Middletown	Middletown	IL	40.088774	-89.56744
Deerfield	Deerfield	IL	42.169325	-87.86556
Elgin	Elgin	IL	42.067101	-88.304994
Renault	Renault	IL	38.153322	-90.13459
Vernon	Vernon	IL	38.804938	-89.08366
Springfield	Springfield	IL	39.749457	-89.606017
Alma	Alma	IL	38.735571	-88.91864
Walnut Hill	Walnut Hill	IL	38.469244	-89.03707
Henry	Henry	IL	41.113829	-89.38486
Palatine	Palatine	IL	41.811929	-87.68732
Belvidere	Belvidere	IL	42.257229	-88.84755
Albers	Albers	IL	38.517125	-89.60258
Chicago	Chicago	IL	41.867532	-87.672553
McLeansboro	McLeansboro	IL	38.090004	-88.53431
Highwood	Highwood	IL	42.205724	-87.81421
Gardner	Gardner	IL	41.174117	-88.30954
Emington	Emington	IL	40.966528	-88.34937
Peoria	Peoria	IL	40.755343	-89.59799
Camp Grove	Camp Grove	IL	41.073398	-89.63015
Buckingham	Buckingham	IL	41.04699	-88.18649
East Saint Louis	East Saint Louis	IL	38.631383	-90.10008
New Haven	New Haven	IL	37.914363	-88.12264
Hoyleton	Hoyleton	IL	38.460331	-89.30296
Woosung	Woosung	IL	41.905844	-89.54255
Stillman Valley	Stillman Valley	IL	42.112207	-89.18633
Joppa	Joppa	IL	37.20812	-88.84304
Berwick	Berwick	IL	40.781504	-90.52901
Loves Park	Loves Park	IL	42.325364	-89.170527
Foosland	Foosland	IL	40.376141	-88.4135
Chicago	Chicago	IL	41.921431	-87.75415
Mason	Mason	IL	38.95232	-88.62883
Vandalia	Vandalia	IL	38.961799	-89.10978
Stonington	Stonington	IL	39.638951	-89.18982
Evanston	Evanston	IL	42.04973	-87.679408
Westfield	Westfield	IL	39.4505	-87.99681
Springfield	Springfield	IL	39.749457	-89.606017
Hillsdale	Hillsdale	IL	41.590161	-90.20392
La Fayette	La Fayette	IL	41.098764	-89.97361
Decatur	Decatur	IL	39.853981	-88.981511
Shawneetown	Shawneetown	IL	37.712847	-88.16553
Chicago	Chicago	IL	41.811929	-87.68732
Toulon	Toulon	IL	41.09638	-89.86649
Hopedale	Hopedale	IL	40.422027	-89.42614
River Grove	River Grove	IL	41.92583	-87.84013
Argenta	Argenta	IL	39.984292	-88.81584
Thompsonville	Thompsonville	IL	37.913984	-88.74922
Alto Pass	Alto Pass	IL	37.571235	-89.33462
Malden	Malden	IL	41.427282	-89.36622
Adrian	Adrian	IL	40.416145	-91.205805
Kincaid	Kincaid	IL	39.58755	-89.41265
Peoria	Peoria	IL	40.709837	-89.563646
Willow Hill	Willow Hill	IL	38.994595	-88.00464
Edinburg	Edinburg	IL	39.66363	-89.39224
Congerville	Congerville	IL	40.619306	-89.22353
Berkeley	Berkeley	IL	41.886794	-87.91052
Yale	Yale	IL	39.122158	-88.01982
Chicago	Chicago	IL	41.886456	-87.62325
Decatur	Decatur	IL	39.853981	-88.981511
Springfield	Springfield	IL	39.778044	-89.646555
Browning	Browning	IL	40.153557	-90.35255
Addison	Addison	IL	41.839679	-88.088716
Aurora	Aurora	IL	41.756129	-88.29699
Cropsey	Cropsey	IL	40.607615	-88.49
Wapella	Wapella	IL	40.240627	-88.96635
North Aurora	North Aurora	IL	41.809387	-88.32931
Farmer City	Farmer City	IL	40.251945	-88.65279
Bolingbrook	Bolingbrook	IL	41.684752	-88.14203
Chicago	Chicago	IL	42.008956	-87.69634
Chandlerville	Chandlerville	IL	40.051603	-90.14057
Mason City	Mason City	IL	40.200537	-89.70427
Farina	Farina	IL	38.857185	-88.7591
Posen	Posen	IL	41.628034	-87.68694
Galatia	Galatia	IL	37.836537	-88.62298
Big Rock	Big Rock	IL	41.75537	-88.54865
Groveland	Groveland	IL	40.590353	-89.54053
Sutter	Sutter	IL	40.240004	-91.35197
Riverton	Riverton	IL	39.85973	-89.52972
Algonquin	Algonquin	IL	42.17315	-88.31849
Dolton	Dolton	IL	41.626839	-87.59865
Justice	Justice	IL	41.746432	-87.83557
New Boston	New Boston	IL	41.223984	-91.0123
Hartford	Hartford	IL	38.833898	-90.09533
Crystal Lake	Crystal Lake	IL	42.226623	-88.33066
Genoa	Genoa	IL	42.10028	-88.6906
Danvers	Danvers	IL	40.528515	-89.19057
Donnellson	Donnellson	IL	39.017877	-89.46415
Breese	Breese	IL	38.620018	-89.5305
Beardstown	Beardstown	IL	40.005505	-90.42314
Fithian	Fithian	IL	40.126299	-87.86871
Janesville	Janesville	IL	39.374287	-88.244487
Grayville	Grayville	IL	38.257064	-88.00353
Hanover	Hanover	IL	42.270426	-90.31077
Scottville	Scottville	IL	39.260862	-89.926068
Dupo	Dupo	IL	38.227604	-89.650381
Lowder	Lowder	IL	39.749457	-89.606017
Galt	Galt	IL	41.788761	-89.76182
Edgewood	Edgewood	IL	38.913064	-88.66404
Sigel	Sigel	IL	39.223922	-88.47715
Harvard	Harvard	IL	42.424338	-88.61431
Elsah	Elsah	IL	38.958848	-90.35383
Kempton	Kempton	IL	40.908942	-88.21304
Wasco	Wasco	IL	41.936977	-88.420178
Crete	Crete	IL	41.439034	-87.61173
Sheffield	Sheffield	IL	41.400837	-89.74444
Penfield	Penfield	IL	40.296282	-87.95553
Browns	Browns	IL	38.378706	-87.97291
Eleroy	Eleroy	IL	42.332038	-89.761171
Towanda	Towanda	IL	40.564323	-88.898663
Grafton	Grafton	IL	38.985138	-90.44563
Flat Rock	Flat Rock	IL	38.869453	-87.66502
Marseilles	Marseilles	IL	41.336202	-88.69727
Sidell	Sidell	IL	39.907331	-87.82587
Decatur	Decatur	IL	39.853981	-88.981511
Sidney	Sidney	IL	40.004053	-88.07693
Richmond	Richmond	IL	42.464639	-88.3028
Olympia Fields	Olympia Fields	IL	41.51829	-87.69274
Hinsdale	Hinsdale	IL	41.839679	-88.088716
Chicago	Chicago	IL	41.900332	-87.66927
Long Point	Long Point	IL	40.990965	-88.88278
Muddy	Muddy	IL	37.801972	-88.548695
Anna	Anna	IL	37.457806	-89.21408
Peoria	Peoria	IL	40.765301	-89.569207
Verona	Verona	IL	41.231718	-88.52659
La Place	La Place	IL	39.800512	-88.71835
Northbrook	Northbrook	IL	41.811929	-87.68732
Alexis	Alexis	IL	41.067549	-90.57994
Thayer	Thayer	IL	39.539071	-89.761
Roselle	Roselle	IL	41.980761	-88.08704
Naperville	Naperville	IL	41.794885	-88.16188
Mendota	Mendota	IL	41.543149	-89.10696
Dupo	Dupo	IL	38.526792	-90.19253
Mulberry Grove	Mulberry Grove	IL	38.931719	-89.27132
Mill Shoals	Mill Shoals	IL	38.219997	-88.3121
Crystal Lake	Crystal Lake	IL	42.324761	-88.452481
Chicago	Chicago	IL	41.971614	-87.70256
Graymont	Graymont	IL	40.877451	-88.7778
Kingston	Kingston	IL	42.102014	-88.76647
Glenarm	Glenarm	IL	39.642083	-89.65936
Millbrook	Millbrook	IL	41.598631	-88.55317
Naperville	Naperville	IL	41.707118	-88.19634
Rockford	Rockford	IL	42.25537	-89.07602
Trenton	Trenton	IL	38.611798	-89.67691
Oraville	Oraville	IL	37.758646	-89.415831
Chicago	Chicago	IL	41.761734	-87.57072
Cullom	Cullom	IL	40.873	-88.28676
Fairview	Fairview	IL	40.642927	-90.17174
Naperville	Naperville	IL	41.839679	-88.088716
Odell	Odell	IL	41.00148	-88.52981
Rochelle	Rochelle	IL	41.935139	-89.06891
Joliet	Joliet	IL	41.54338	-88.11963
Benson	Benson	IL	40.850381	-89.11878
Putnam	Putnam	IL	41.198061	-89.43131
Fisher	Fisher	IL	40.313921	-88.3742
Augusta	Augusta	IL	40.223837	-90.93288
Medinah	Medinah	IL	41.970628	-88.05606
Monee	Monee	IL	41.422555	-87.75531
Pinckneyville	Pinckneyville	IL	38.078231	-89.38796
Morrisonville	Morrisonville	IL	39.430427	-89.44719
Wilmette	Wilmette	IL	42.077178	-87.72373
Manlius	Manlius	IL	41.4547	-89.66966
Bloomington	Bloomington	IL	40.488468	-88.939637
Mapleton	Mapleton	IL	40.619174	-89.72628
Wayne	Wayne	IL	41.953427	-88.25176
Evanston	Evanston	IL	42.030327	-87.68828
Emden	Emden	IL	40.300508	-89.480688
Chicago	Chicago	IL	41.811929	-87.68732
Wenona	Wenona	IL	41.057649	-89.04788
Trivoli	Trivoli	IL	40.691022	-89.89138
Enfield	Enfield	IL	38.101667	-88.33357
Table Grove	Table Grove	IL	40.368358	-90.42469
Ellsworth	Ellsworth	IL	40.450325	-88.72052
Beckemeyer	Beckemeyer	IL	38.605187	-89.43404
Havana	Havana	IL	40.296415	-90.05163
Lincoln'S New Salem	Lincoln'S New Salem	IL	40.031115	-89.786723
Coello	Coello	IL	37.996241	-89.06852
Vermont	Vermont	IL	40.292388	-90.42833
Baylis	Baylis	IL	39.756139	-90.89509
Golden Gate	Golden Gate	IL	38.365545	-88.19454
Junction	Junction	IL	37.703552	-88.26498
Spring Grove	Spring Grove	IL	42.441869	-88.22167
Armstrong	Armstrong	IL	40.27363	-87.88919
Mazon	Mazon	IL	41.243419	-88.40325
Chicago	Chicago	IL	41.818682	-87.743454
Winnebago	Winnebago	IL	42.271385	-89.25099
Illinois City	Illinois City	IL	41.369036	-90.9284
Nilwood	Nilwood	IL	39.397248	-89.80769
Peoria	Peoria	IL	40.744179	-89.718401
Elburn	Elburn	IL	41.876506	-88.46429
Pearl City	Pearl City	IL	42.250987	-89.83571
Rock Island	Rock Island	IL	41.554901	-90.615975
Cameron	Cameron	IL	40.889288	-90.50529
Compton	Compton	IL	41.710715	-89.07807
Bloomington	Bloomington	IL	40.810131	-88.477739
West Liberty	West Liberty	IL	38.868463	-88.05466
Bartlett	Bartlett	IL	41.977477	-88.17257
Mooseheart	Mooseheart	IL	41.823478	-88.3332
Bourbonnais	Bourbonnais	IL	41.170442	-87.86891
Marietta	Marietta	IL	40.503305	-90.41808
Scott Air Force Base	Scott Air Force Base	IL	38.544298	-89.85054
Wilsonville	Wilsonville	IL	39.068901	-89.85425
Orland Park	Orland Park	IL	41.598255	-87.89201
Witt	Witt	IL	39.249272	-89.35236
