Facility ID	Facility Name	Date	Source Sheet	Bill ID	Description	Charge
140281	NORTHWESTERN MEMORIAL HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1yM45Ppq83OYY0quEK2Og8ZD_iG0aM8Og/edit#gid=2044129964	61000055	 MRI BREAST WITH CONTRAST, BILATERAL	$762
140281	NORTHWESTERN MEMORIAL HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1yM45Ppq83OYY0quEK2Og8ZD_iG0aM8Og/edit#gid=2044129964	61000056	 CAD BREAST MRI	$415
140281	NORTHWESTERN MEMORIAL HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1yM45Ppq83OYY0quEK2Og8ZD_iG0aM8Og/edit#gid=2044129964	61000084	 MRI BREAST WITH OR W/O CONTRAST, UNILATERAL	$3,918
140281	NORTHWESTERN MEMORIAL HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1yM45Ppq83OYY0quEK2Og8ZD_iG0aM8Og/edit#gid=2044129964	61000085	 MRI BREAST WITHOUT CONTRAST, BILATERAL	$3,728
140281	NORTHWESTERN MEMORIAL HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1yM45Ppq83OYY0quEK2Og8ZD_iG0aM8Og/edit#gid=2044129964	61000086	 MRI BREAST WITH AND W/O CONTRAST, BILATERAL	$4,376
140281	NORTHWESTERN MEMORIAL HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1yM45Ppq83OYY0quEK2Og8ZD_iG0aM8Og/edit#gid=2044129964	61000098	 MRI BREAST W/O CONTRAST UNILATERAL	$3,918
140281	NORTHWESTERN MEMORIAL HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1yM45Ppq83OYY0quEK2Og8ZD_iG0aM8Og/edit#gid=2044129964	61000099	 MRI BREAST WITH AND W/O CONTRAST W/CAD UNILATERAL	$3,918
140281	NORTHWESTERN MEMORIAL HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1yM45Ppq83OYY0quEK2Og8ZD_iG0aM8Og/edit#gid=2044129964	61000100	 MRI BREAST W/O CONTRAST BILATERAL	$3,728
140281	NORTHWESTERN MEMORIAL HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1yM45Ppq83OYY0quEK2Og8ZD_iG0aM8Og/edit#gid=2044129964	61000101	 MRI BREAST WITH AND W/O CONTRAST W/CAD, BILATERAL	$4,376
140281	NORTHWESTERN MEMORIAL HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1yM45Ppq83OYY0quEK2Og8ZD_iG0aM8Og/edit#gid=2044129964	61100000	 MRI BRAIN STEM W/O DYE	$4,441
140281	NORTHWESTERN MEMORIAL HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1yM45Ppq83OYY0quEK2Og8ZD_iG0aM8Og/edit#gid=2044129964	61100001	 MRI BRAIN STEM W/DYE	$4,581
140281	NORTHWESTERN MEMORIAL HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1yM45Ppq83OYY0quEK2Og8ZD_iG0aM8Og/edit#gid=2044129964	61100002	 MRI BRAIN STEM W/O & W/DYE	$5,750
140281	NORTHWESTERN MEMORIAL HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1yM45Ppq83OYY0quEK2Og8ZD_iG0aM8Og/edit#gid=2044129964	61100003	 FMRI BRAIN BY TECH	$3,887
140281	NORTHWESTERN MEMORIAL HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1yM45Ppq83OYY0quEK2Og8ZD_iG0aM8Og/edit#gid=2044129964	61100004	 FMRI BRAIN BY PHYS/PSYCH	$4,444
144039	GARFIELD PARK HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1tiQzETs2YSDIRD6mzBA9rvU0Qtuehv0h/edit#gid=2097311926	3200003	MRI - NP	$900 
140158	MERCY HOSPITAL AND MEDICAL CENTER	12/15/2019	https://docs.google.com/spreadsheets/d/1HukfmyxdXqmYaNKo5TmaeRYjNlbP1K8D/edit#gid=2128486577		CT/MRI IMAGE FUSION	$992.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	70540	MRI ORBIT/FACE/NECK W/O CON   	$1,226.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	70542	MRI ORBIT/FACE/NECK W/CON     	$1,308.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	70543	MRI ORBIT/FACE/NECK W&W/O CON 	$1,649.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	70551	MRI BRAIN W/O CON             	$1,065.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	70552	MRI BRAIN W/CON               	$1,308.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	70553	MRI BRAIN W&W/O CON           	$1,896.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	71550	MRI CHEST W/O CONTRAST        	$1,065.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	71551	MRI CHEST W/CONTRAST          	$1,308.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	71552	MRI CHEST W&W/O CONTRAST      	$1,649.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	71555	MRA CHEST W/CONTRAST          	$1,308.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	72141	MRI CERVICAL SP WO CONTRAST   	$2,244.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	72142	MRI CERVICAL SPINE W/CONTRAST 	$2,582.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	72146	MRI THORACIC SP W/O CONTRAST  	$1,065.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	72147	MRI THORACIC SPINE W/CONTRAST 	$1,308.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	72148	MRI LUMBAR SPINE W/O CONTRAST 	$2,709.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	72149	MRI LUMBAR SPINE W/CONTRAST   	$3,116.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	72156	MRI CERVICAL SP W&WO CONTRAST 	$3,913.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	72157	MRI THORACIC SP W&WO CONTRAST 	$1,649.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	72158	MRI LUMBAR SP W&WO CONTRAST   	$3,857.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	72195	MRI PELVIS W/O CONTRAST       	$1,065.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	72196	MRI PELVIS W/CONTRAST         	$1,308.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	72197	MRI PELVIS W&W/O CONTRAST     	$1,649.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73218	MRI UP EXTREMITY W/O CON BIL  	$1,598.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73218	MRI UP EXTREMITY W/O CON LT   	$1,065.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73218	MRI UP EXTREMITY W/O CON RT   	$1,065.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73219	MRI UP EXTREMITY W/CON 50     	$1,962.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73219	MRI UP EXTREMITY W/CON LT     	$1,308.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73219	MRI UP EXTREMITY W/CON RT     	$1,308.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73220	MRI UP EXTREMITY W&WO CON BIL 	$2,474.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73220	MRI UP EXTREMITY W&WO CON LT  	$1,649.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73220	MRI UP EXTREMITY W&WO CON RT  	$1,649.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73221	MRI UPR EXT JNT W/O CON BILAT 	$1,598.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73221	MRI UPR EXT JNT W/O CON LT    	$1,065.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73221	MRI UPR EXT JNT W/O CON RT    	$1,065.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73222	MRI UPPER EXT JOINT W/CON BIL 	$1,962.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73222	MRI UPPER EXT JOINT W/CON LT  	$1,308.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73222	MRI UPPER EXT JOINT W/CON RT  	$1,308.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73223	MRI UP EXTREMITYJOINT W&WO BIL	$2,474.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73223	MRI UP EXTREMITYJOINT W&WO LT 	$1,649.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73223	MRI UP EXTREMITYJOINT W&WO RT 	$1,649.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73718	MRI LWR EXT W/O CON BIL       	$1,598.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73718	MRI LWR EXT W/O CON LT        	$1,065.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73718	MRI LWR EXT W/O CON RT        	$1,065.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73719	MRI LWR EXT W/CON BIL         	$1,962.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73719	MRI LWR EXT W/CON LT          	$1,308.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73719	MRI LWR EXT W/CON RT          	$1,308.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73720	MRI LWR EXT W&W/O CON BIL     	$2,474.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73720	MRI LWR EXT W&W/O CON LT      	$1,649.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73720	MRI LWR EXT W&W/O CON RT      	$1,649.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73721	MRI LWR EXT JNT W/O CON BIL   	$1,598.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73721	MRI LWR EXT JNT W/O CON LT    	$1,065.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73721	MRI LWR EXT JNT W/O CON RT    	$1,065.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73722	MRI LOW EXTREM JOINT W/CON BIL	$1,962.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73722	MRI LOW EXTREM JOINT W/CON LT 	$1,308.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73722	MRI LOW EXTREM JOINT W/CON RT 	$1,308.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73723	MRI LWR EXTR JOINT W&WO CON BI	$2,474.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73723	MRI LWR EXTR JOINT W&WO CON LT	$1,649.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	73723	MRI LWR EXTR JOINT W&WO CON RT	$1,649.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	74181	MRI ABDOMEN W/O CONTRAST      	$1,065.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	74182	MRI ABDOMEN W/CONTRAST        	$1,308.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	74183	MRI ABDOMEN W&WO CONTRAST     	$1,649.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	74185	MRA ABDOMEN W CONT            	$1,649.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	74185	MRA ABDOMEN W&W/O CON         	$1,649.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	74185	MRA ABDOMEN WO CONT           	$1,065.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	75557	MRI CARDIAC W/O CONTRAST      	$1,065.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	75559	MRI CARDIAC W/O CONT STRESS   	$1,065.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	75561	MRI CARDIAC W/O&W CONTRAST    	$1,649.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	75563	MRI CARD W/O&W CON STRESS     	$1,649.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	76498	MRI PROSTATE W SPECTROSCO     	$835.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	77022	MRI FOR TISSUE ABLATION       	$3,601.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	77046	MRI BREAST W/O CONTRAST LT    	$1,649.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	77046	MRI BREAST W/O CONTRAST RT    	$1,649.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	77047	MRI BREAST W/O CONTRAST BI    	$2,061.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	77048	MRI BREAST W/ CONTRAST LT     	$1,649.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	77048	MRI BREAST W/ CONTRAST RT     	$1,649.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	77048	MRI BREAST W/WO CONTRAST LT   	$1,649.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	77048	MRI BREAST W/WO CONTRAST RT   	$1,649.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	77049	MRI BREAST W/ CONTRAST BI     	$2,061.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	77049	MRI BREAST W/WO CONTRAST BI   	$2,061.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	77058	MRI BREAST W &/OR W/O CON LT  	$1,649.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	77058	MRI BREAST W &/OR W/O CON RT  	$1,649.00 
140300	PROVIDENT HOSPITAL OF CHICAGO	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	77059	MRI BREAST W &/OR W/O CON BIL 	$2,061.00 
140124	JOHN H STROGER JR HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	70540	MRI ORBIT/FACE/NECK W/O CON   	$1,226.00 
140124	JOHN H STROGER JR HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	70542	MRI ORBIT/FACE/NECK W/CON     	$1,308.00 
140124	JOHN H STROGER JR HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	70543	MRI ORBIT/FACE/NECK W&W/O CON 	$1,649.00 
140124	JOHN H STROGER JR HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	70551	MRI BRAIN W/O CON             	$1,065.00 
140124	JOHN H STROGER JR HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	70552	MRI BRAIN W/CON               	$1,308.00 
140124	JOHN H STROGER JR HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	70553	MRI BRAIN W&W/O CON           	$1,896.00 
140124	JOHN H STROGER JR HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	71550	MRI CHEST W/O CONTRAST        	$1,065.00 
140124	JOHN H STROGER JR HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	71551	MRI CHEST W/CONTRAST          	$1,308.00 
140124	JOHN H STROGER JR HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	71552	MRI CHEST W&W/O CONTRAST      	$1,649.00 
140124	JOHN H STROGER JR HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	71555	MRA CHEST W/CONTRAST          	$1,308.00 
140124	JOHN H STROGER JR HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	72141	MRI CERVICAL SP WO CONTRAST   	$2,244.00 
140124	JOHN H STROGER JR HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	72142	MRI CERVICAL SPINE W/CONTRAST 	$2,582.00 
140124	JOHN H STROGER JR HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	72146	MRI THORACIC SP W/O CONTRAST  	$1,065.00 
140124	JOHN H STROGER JR HOSPITAL	12/15/2019	https://docs.google.com/spreadsheets/d/1mU_D2id34dRQDRI0ruqtVVabT0EX8OCW/edit#gid=2076958238	72147	MRI THORACIC SPINE W/CONTRAST 	$1,308.00 
